$GPGGA,114008.00,3816.41132226,N,11652.23369821,E,1,26,0.516,9.253,M,-9.385,M,0.000,0*67
$GPGGA,114009.00,3816.41134236,N,11652.23369701,E,1,26,0.516,9.187,M,-9.385,M,0.000,0*66
$GPGGA,114010.00,3816.41136392,N,11652.23368516,E,1,26,0.515,9.120,M,-9.385,M,0.000,0*68
$GPGGA,114011.00,3816.41136658,N,11652.23367545,E,1,26,0.515,9.031,M,-9.385,M,0.000,0*62
$GPGGA,114012.00,3816.41137367,N,11652.23368683,E,1,26,0.515,8.975,M,-9.385,M,0.000,0*67
$GPGGA,114013.00,3816.41139487,N,11652.23367031,E,1,26,0.515,8.904,M,-9.385,M,0.000,0*67
$GPGGA,114014.00,3816.41141263,N,11652.23368936,E,1,26,0.515,8.837,M,-9.385,M,0.000,0*63
$GPGGA,114015.00,3816.41142797,N,11652.23368590,E,1,26,0.515,8.819,M,-9.385,M,0.000,0*63
$GPGGA,114016.00,3816.41143068,N,11652.23368843,E,1,26,0.515,8.850,M,-9.385,M,0.000,0*68
$GPGGA,114017.00,3816.41144221,N,11652.23369071,E,1,26,0.515,8.862,M,-9.385,M,0.000,0*68
$GPGGA,114018.00,3816.41143313,N,11652.23368980,E,1,26,0.515,8.844,M,-9.385,M,0.000,0*62
$GPGGA,114019.00,3816.41145705,N,11652.23372515,E,1,26,0.515,8.797,M,-9.385,M,0.000,0*6C
$GPGGA,114020.00,3816.41147401,N,11652.23374201,E,1,26,0.515,8.806,M,-9.385,M,0.000,0*60
$GPGGA,114021.00,3816.41149509,N,11652.23375164,E,1,26,0.515,8.792,M,-9.385,M,0.000,0*65
$GPGGA,114022.00,3816.41150275,N,11652.23375451,E,1,26,0.515,8.782,M,-9.385,M,0.000,0*60
$GPGGA,114023.00,3816.41151124,N,11652.23373743,E,1,26,0.515,8.732,M,-9.385,M,0.000,0*6A
$GPGGA,114024.00,3816.41150216,N,11652.23373276,E,1,26,0.515,8.685,M,-9.385,M,0.000,0*60
$GPGGA,114025.00,3816.41150826,N,11652.23370806,E,1,26,0.515,8.692,M,-9.385,M,0.000,0*60
$GPGGA,114026.00,3816.41149981,N,11652.23369013,E,1,26,0.515,8.703,M,-9.385,M,0.000,0*6A
$GPGGA,114027.00,3816.41148121,N,11652.23370146,E,1,26,0.515,8.690,M,-9.385,M,0.000,0*6A
$GPGGA,114028.00,3816.41149072,N,11652.23370334,E,1,26,0.515,8.743,M,-9.385,M,0.000,0*6B
$GPGGA,114029.00,3816.41148386,N,11652.23369987,E,1,26,0.515,8.768,M,-9.385,M,0.000,0*60
$GPGGA,114030.00,3816.41149239,N,11652.23371078,E,1,26,0.515,8.769,M,-9.385,M,0.000,0*6D
$GPGGA,114031.00,3816.41150635,N,11652.23370521,E,1,26,0.515,8.742,M,-9.385,M,0.000,0*6D
$GPGGA,114032.00,3816.41151452,N,11652.23369224,E,1,26,0.515,8.751,M,-9.385,M,0.000,0*64
$GPGGA,114033.00,3816.41152088,N,11652.23365296,E,1,26,0.515,8.787,M,-9.385,M,0.000,0*6B
$GPGGA,114034.00,3816.41152242,N,11652.23364992,E,1,26,0.515,8.827,M,-9.385,M,0.000,0*63
$GPGGA,114035.00,3816.41150798,N,11652.23366593,E,1,26,0.515,8.852,M,-9.385,M,0.000,0*6F
$GPGGA,114036.00,3816.41153150,N,11652.23366675,E,1,26,0.515,8.869,M,-9.385,M,0.000,0*6E
$GPGGA,114037.00,3816.41153323,N,11652.23367671,E,1,26,0.515,8.950,M,-9.385,M,0.000,0*67
$GPGGA,114038.00,3816.41151705,N,11652.23368510,E,1,26,0.515,8.946,M,-9.385,M,0.000,0*66
$GPGGA,114039.00,3816.41149636,N,11652.23369269,E,1,26,0.515,8.961,M,-9.385,M,0.000,0*62
$GPGGA,114040.00,3816.41153077,N,11652.23368663,E,1,26,0.515,8.972,M,-9.385,M,0.000,0*69
$GPGGA,114041.00,3816.41151837,N,11652.23371037,E,1,26,0.515,8.982,M,-9.385,M,0.000,0*66
$GPGGA,114042.00,3816.41152232,N,11652.23373175,E,1,26,0.515,8.990,M,-9.385,M,0.000,0*6F
$GPGGA,114043.00,3816.41151353,N,11652.23375580,E,1,26,0.515,8.990,M,-9.385,M,0.000,0*63
$GPGGA,114044.00,3816.41152753,N,11652.23375762,E,1,26,0.515,8.976,M,-9.385,M,0.000,0*65
$GPGGA,114045.00,3816.41150231,N,11652.23377676,E,1,26,0.515,8.940,M,-9.385,M,0.000,0*64
$GPGGA,114046.00,3816.41153068,N,11652.23376325,E,1,26,0.515,8.940,M,-9.385,M,0.000,0*68
$GPGGA,114047.00,3816.41153538,N,11652.23376504,E,1,26,0.515,8.931,M,-9.385,M,0.000,0*6A
$GPGGA,114048.00,3816.41153405,N,11652.23375931,E,1,26,0.515,8.922,M,-9.385,M,0.000,0*61
$GPGGA,114049.00,3816.41153906,N,11652.23374448,E,1,26,0.515,8.919,M,-9.385,M,0.000,0*64
$GPGGA,114050.00,3816.41154203,N,11652.23373867,E,1,26,0.515,8.877,M,-9.385,M,0.000,0*6A
$GPGGA,114051.00,3816.41153536,N,11652.23374218,E,1,26,0.515,8.855,M,-9.385,M,0.000,0*68
$GPGGA,114052.00,3816.41155056,N,11652.23372571,E,1,26,0.515,8.827,M,-9.385,M,0.000,0*65
$GPGGA,114053.00,3816.41155363,N,11652.23371639,E,1,26,0.515,8.814,M,-9.385,M,0.000,0*6D
$GPGGA,114054.00,3816.41153893,N,11652.23370111,E,1,26,0.515,8.757,M,-9.385,M,0.000,0*6C
$GPGGA,114055.00,3816.41153012,N,11652.23371604,E,1,26,0.515,8.753,M,-9.385,M,0.000,0*6A
$GPGGA,114056.00,3816.41153828,N,11652.23370556,E,1,26,0.515,8.754,M,-9.385,M,0.000,0*6A
$GPGGA,114057.00,3816.41154824,N,11652.23369182,E,1,26,0.515,8.791,M,-9.385,M,0.000,0*6C
$GPGGA,114058.00,3816.41153613,N,11652.23366537,E,1,26,0.515,8.798,M,-9.385,M,0.000,0*62
$GPGGA,114059.00,3816.41154329,N,11652.23365189,E,1,26,0.515,8.806,M,-9.385,M,0.000,0*62
$GPGGA,114100.00,3816.41152865,N,11652.23362763,E,1,26,0.515,8.823,M,-9.385,M,0.000,0*68
$GPGGA,114101.00,3816.41152151,N,11652.23361776,E,1,26,0.515,8.824,M,-9.385,M,0.000,0*67
$GPGGA,114102.00,3816.41148471,N,11652.23360078,E,1,26,0.515,8.887,M,-9.385,M,0.000,0*69
$GPGGA,114103.00,3816.41148071,N,11652.23360053,E,1,26,0.515,8.917,M,-9.385,M,0.000,0*6D
$GPGGA,114104.00,3816.41147768,N,11652.23359528,E,1,26,0.515,8.939,M,-9.385,M,0.000,0*65
$GPGGA,114105.00,3816.41147596,N,11652.23358436,E,1,26,0.515,8.942,M,-9.385,M,0.000,0*64
